sub_idx,Cond,Order,Group,Trial_idx,Outcome,Choice_t,Correct,winstay_t1,winstay_t2,winstay_t3,winstay_t4,loseshift_t1,loseshift_t2,loseshift_t3,loseshift_t4,RT
1,2,1,1,75,1,0,1,-1,0,-1,0,0,-1,0,-1,0.825985673185187
1,2,1,1,76,1,0,1,-1,-1,0,-1,0,0,-1,0,0.540298557461028
1,2,1,1,77,0,1,0,-1,-1,-1,0,0,0,0,-1,0.686409000080403
1,2,1,1,78,0,1,0,0,-1,-1,-1,-1,0,0,0,0.477072049427989
1,2,1,1,79,1,0,1,0,0,-1,-1,-1,-1,0,0,0.592150665298504
1,2,1,1,80,1,0,1,-1,0,0,-1,0,-1,-1,0,0.807211566376282
1,2,1,1,81,1,1,0,-1,-1,0,0,0,0,-1,-1,0.745070526357722
1,2,1,1,82,1,0,1,1,-1,-1,0,-0,0,0,-1,0.552605620789564
1,2,1,1,83,0,1,0,-1,1,-1,-1,0,-0,0,0,0.935306744212539
1,2,1,1,84,1,0,1,0,-1,1,-1,-1,0,-0,0,0.667789545351297
1,2,1,1,85,0,1,0,-1,0,-1,1,0,-1,0,-0,0.769487524393298
1,2,1,1,86,0,1,0,0,-1,0,-1,-1,0,-1,0,0.492411657266075
1,2,1,1,87,1,0,1,0,0,-1,0,-1,-1,0,-1,0.570947141320175
1,2,1,1,88,1,0,1,-1,0,0,-1,0,-1,-1,0,0.54850854195638
1,2,1,1,89,0,0,1,-1,-1,0,0,0,0,-1,-1,0.682584056218275
1,2,1,1,90,0,1,0,-0,-1,-1,0,1,0,0,-1,0.418360074382235
1,2,1,1,91,1,1,1,0,-0,-1,-1,-1,1,0,0,0.529270652333707
1,2,1,1,92,0,1,1,1,0,-0,-1,-0,-1,1,0,0.641238055696704
1,2,1,1,93,0,0,0,0,1,0,-0,-1,-0,-1,1,0.35360015404467
1,2,1,1,94,1,1,1,-0,0,1,0,1,-1,-0,-1,0.870260265852266
1,2,1,1,95,0,0,0,1,-0,0,1,-0,1,-1,-0,0.579617607864748
1,2,1,1,96,1,1,1,-0,1,-0,0,1,-0,1,-1,0.588054360698152
1,2,1,1,97,0,1,1,1,-0,1,-0,-0,1,-0,1,0.528667444797975
1,2,1,1,98,0,0,0,0,1,-0,1,-1,-0,1,-0,0.480184492621902
1,2,1,1,99,0,0,0,-0,0,1,-0,1,-1,-0,1,0.524505790205239
1,2,1,1,100,0,0,0,-0,-0,0,1,1,1,-1,-0,0.588211997433973
1,2,1,1,101,1,1,1,-0,-0,-0,0,1,1,1,-1,0.52616827115844
1,2,1,1,102,1,0,0,1,-0,-0,-0,-0,1,1,1,1.00909626684097
1,2,1,1,103,0,1,1,-1,1,-0,-0,0,-0,1,1,1.00629697190425
1,2,1,1,104,0,1,1,0,-1,1,-0,-1,0,-0,1,0.428700349858445
1,2,1,1,105,1,1,1,0,0,-1,1,-1,-1,0,-0,0.628576522735784
1,2,1,1,106,0,1,0,1,0,0,-1,-0,-1,-1,0,0.693440528095834
1,2,1,1,107,0,1,0,0,1,0,0,-1,-0,-1,-1,0.67445292784987
1,2,1,1,108,0,1,0,0,0,1,0,-1,-1,-0,-1,0.703387651705725
1,2,1,1,109,1,0,1,0,0,0,1,-1,-1,-1,-0,0.944461170404793
1,2,1,1,110,0,0,0,-1,0,0,0,0,-1,-1,-1,0
1,2,1,1,111,0,1,0,NaN,-1,0,0,NaN,0,-1,-1,0.614992248315957
1,2,1,1,112,1,0,1,0,NaN,-1,0,-1,NaN,0,-1,0.392571654124822
1,2,1,1,113,0,1,0,-1,0,NaN,-1,0,-1,NaN,0,1.05626730345102
1,2,1,1,114,1,1,0,0,-1,0,NaN,-1,0,-1,NaN,0.393509597880438
1,2,1,1,115,1,1,0,1,0,-1,0,-0,-1,0,-1,0.846987961465402
1,2,1,1,116,0,1,0,1,1,0,-1,-0,-0,-1,0,0.744249722652512
1,2,1,1,117,0,1,0,0,1,1,0,-1,-0,-0,-1,0.503079809800056
1,2,1,1,118,1,0,1,0,0,1,1,-1,-1,-0,-0,0.488084288454047
1,2,1,1,119,0,1,0,-1,0,0,1,0,-1,-1,-0,0.691090279819946
1,2,1,1,120,1,1,0,0,-1,0,0,-1,0,-1,-1,0.539705229162337
1,2,1,1,121,1,1,0,1,0,-1,0,-0,-1,0,-1,0.999832840903309
1,2,1,1,122,1,0,1,1,1,0,-1,-0,-0,-1,0,0.678979605967015
1,2,1,1,123,0,1,0,-1,1,1,0,0,-0,-0,-1,1.4200943070332
1,2,1,1,124,0,1,0,0,-1,1,1,-1,0,-0,-0,0.662299879704733
1,2,1,1,125,1,1,0,0,0,-1,1,-1,-1,0,-0,0.704240308557019
1,2,1,1,126,1,1,1,1,0,0,-1,-0,-1,-1,0,0.829672961665892
1,2,1,1,127,0,1,1,1,1,0,0,-0,-0,-1,-1,0.619413467707545
1,2,1,1,128,0,1,1,0,1,1,0,-1,-0,-0,-1,0.664520981474652
1,2,1,1,129,1,1,1,0,0,1,1,-1,-1,-0,-0,0.562708063114769
1,2,1,1,130,1,1,1,1,0,0,1,-0,-1,-1,-0,0.729341768471841
1,2,1,1,131,1,1,1,1,1,0,0,-0,-0,-1,-1,0.71835074649789
1,2,1,1,132,1,1,1,1,1,1,0,-0,-0,-0,-1,0.526391363478069
1,2,1,1,133,1,1,1,1,1,1,1,-0,-0,-0,-0,0.823083082161702
1,2,1,1,134,1,1,1,1,1,1,1,-0,-0,-0,-0,0.540897536957345
1,2,1,1,135,1,1,1,1,1,1,1,-0,-0,-0,-0,0.802676422823879
1,2,1,1,136,1,1,1,1,1,1,1,-0,-0,-0,-0,0.758927787839184
1,2,1,1,137,0,1,1,1,1,1,1,-0,-0,-0,-0,0.671110633086755
1,2,1,1,138,0,0,0,0,1,1,1,-1,-0,-0,-0,0.676860025930637
1,2,1,1,139,0,0,0,-0,0,1,1,1,-1,-0,-0,0.672121340355261
1,2,1,1,140,0,0,0,-0,-0,0,1,1,1,-1,-0,0.480218679159407
1,2,1,1,141,1,1,1,-0,-0,-0,0,1,1,1,-1,0.66304480759436
1,2,1,1,142,0,1,1,1,-0,-0,-0,-0,1,1,1,0.977964049134243
1,2,1,1,143,1,1,1,0,1,-0,-0,-1,-0,1,1,0.916810331346369
1,2,1,1,144,1,1,1,1,0,1,-0,-0,-1,-0,1,0.730261700371557
1,2,1,1,145,1,1,1,1,1,0,1,-0,-0,-1,-0,0.833923028830668
1,2,1,1,146,0,1,1,1,1,1,0,-0,-0,-0,-1,0.921883264609278
1,2,1,1,147,1,1,1,0,1,1,1,-1,-0,-0,-0,0.835196041622112
1,2,1,1,148,1,0,0,1,0,1,1,-0,-1,-0,-0,1.06608554086051
1,2,1,1,149,0,0,0,-1,1,0,1,0,-0,-1,-0,0
1,2,1,1,150,0,0,0,NaN,-1,1,0,NaN,0,-0,-1,0.603920713818297
1,2,1,1,151,1,1,1,-0,NaN,-1,1,1,NaN,0,-0,0.585089855445403
1,2,1,1,152,1,1,1,1,-0,NaN,-1,-0,1,NaN,0,0.691194422650369
1,2,1,1,153,1,1,1,1,1,-0,NaN,-0,-0,1,NaN,0.77040727317717
1,2,1,1,154,1,1,1,1,1,1,-0,-0,-0,-0,1,0.453869400596432
1,2,1,1,155,1,1,1,1,1,1,1,-0,-0,-0,-0,0.524407230739598
1,2,1,1,156,0,1,1,1,1,1,1,-0,-0,-0,-0,1.06261077343106
1,2,1,1,157,1,1,1,0,1,1,1,-1,-0,-0,-0,0.49007891961628
1,2,1,1,158,0,1,1,1,0,1,1,-0,-1,-0,-0,0.580665969511756
1,2,1,1,159,0,0,0,0,1,0,1,-1,-0,-1,-0,0.438533744452798
1,2,1,1,160,0,0,0,-0,0,1,0,1,-1,-0,-1,0.611622847051422
2,2,1,1,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.728309560358866
2,2,1,1,2,0,1,0,0,NaN,NaN,NaN,-1,NaN,NaN,NaN,1.02008283739906
2,2,1,1,3,1,0,1,0,0,NaN,NaN,-1,-1,NaN,NaN,0.67320475595352
2,2,1,1,4,1,0,1,-1,0,0,NaN,0,-1,-1,NaN,0.577033665589624
2,2,1,1,5,1,0,1,-1,-1,0,0,0,0,-1,-1,0.557926447620048
2,2,1,1,6,1,1,0,-1,-1,-1,0,0,0,0,-1,0.734061647292037
2,2,1,1,7,0,1,0,1,-1,-1,-1,-0,0,0,0,0.497162689171091
2,2,1,1,8,0,0,1,0,1,-1,-1,-1,-0,0,0,0.991066250205222
2,2,1,1,9,1,0,1,-0,0,1,-1,1,-1,-0,0,0.718028946726918
2,2,1,1,10,1,0,1,-1,-0,0,1,0,1,-1,-0,0.667051270938828
2,2,1,1,11,0,1,0,-1,-1,-0,0,0,0,1,-1,1.19931472297321
2,2,1,1,12,1,0,1,0,-1,-1,-0,-1,0,0,1,0.941490991322098
2,2,1,1,13,1,0,1,-1,0,-1,-1,0,-1,0,0,1.03101492045607
2,2,1,1,14,0,0,1,-1,-1,0,-1,0,0,-1,0,0.812139720717823
2,2,1,1,15,1,0,1,-0,-1,-1,0,1,0,0,-1,0.518082643592606
2,2,1,1,16,0,1,0,-1,-0,-1,-1,0,1,0,0,0.899016241350182
2,2,1,1,17,0,1,0,0,-1,-0,-1,-1,0,1,0,0.873012310077684
2,2,1,1,18,0,0,1,0,0,-1,-0,-1,-1,0,1,0.690599249165643
2,2,1,1,19,1,0,1,-0,0,0,-1,1,-1,-1,0,0.806024792243079
2,2,1,1,20,0,0,1,-1,-0,0,0,0,1,-1,-1,0.862002329023198
2,2,1,1,21,0,1,0,-0,-1,-0,0,1,0,1,-1,0.511809318434644
2,2,1,1,22,0,0,0,0,-0,-1,-0,-1,1,0,1,0
2,2,1,1,23,0,1,0,NaN,0,-0,-1,NaN,-1,1,0,0.694222328890646
2,2,1,1,24,1,0,1,0,NaN,0,-0,-1,NaN,-1,1,0.652273870156023
2,2,1,1,25,0,0,1,-1,0,NaN,0,0,-1,NaN,-1,0.408944415187761
2,2,1,1,26,0,1,0,-0,-1,0,NaN,1,0,-1,NaN,0.531057199757925
2,2,1,1,27,0,1,0,0,-0,-1,0,-1,1,0,-1,1.12361039707048
2,2,1,1,28,1,0,1,0,0,-0,-1,-1,-1,1,0,1.08895063672207
2,2,1,1,29,0,0,1,-1,0,0,-0,0,-1,-1,1,0.784195430836007
2,2,1,1,30,0,0,1,-0,-1,0,0,1,0,-1,-1,1.14653241586893
2,2,1,1,31,0,0,1,-0,-0,-1,0,1,1,0,-1,0.699139744107924
2,2,1,1,32,0,1,0,-0,-0,-0,-1,1,1,1,0,0.759111778111219
2,2,1,1,33,1,0,1,0,-0,-0,-0,-1,1,1,1,1.25207680098356
2,2,1,1,34,1,0,1,-1,0,-0,-0,0,-1,1,1,0.548988564392857
2,2,1,1,35,1,0,1,-1,-1,0,-0,0,0,-1,1,0.572634368974832
2,2,1,1,36,1,0,1,-1,-1,-1,0,0,0,0,-1,0.494738297908043
2,2,1,1,37,1,0,1,-1,-1,-1,-1,0,0,0,0,0.526106007345334
2,2,1,1,38,0,0,1,-1,-1,-1,-1,0,0,0,0,0.497143612560649
2,2,1,1,39,0,1,0,-0,-1,-1,-1,1,0,0,0,0.6361024078833
2,2,1,1,40,0,1,0,0,-0,-1,-1,-1,1,0,0,0.302536865741786
2,2,1,1,41,0,1,0,0,0,-0,-1,-1,-1,1,0,0.603624813962597
2,2,1,1,42,0,0,0,0,0,0,-0,-1,-1,-1,1,0
2,2,1,1,43,1,0,1,NaN,0,0,0,NaN,-1,-1,-1,0.618708092439192
2,2,1,1,44,0,0,1,-1,NaN,0,0,0,NaN,-1,-1,0.41220435764717
2,2,1,1,45,1,1,0,-0,-1,NaN,0,1,0,NaN,-1,0.512221347492414
2,2,1,1,46,1,1,0,1,-0,-1,NaN,-0,1,0,NaN,0.884242278634702
2,2,1,1,47,0,1,0,1,1,-0,-1,-0,-0,1,0,0.941005670521008
2,2,1,1,48,0,1,0,0,1,1,-0,-1,-0,-0,1,0.413962230049037
2,2,1,1,49,0,1,0,0,0,1,1,-1,-1,-0,-0,0.451979734819361
2,2,1,1,50,1,0,1,0,0,0,1,-1,-1,-1,-0,0.775565229377207
2,2,1,1,51,0,0,1,-1,0,0,0,0,-1,-1,-1,0.551003785917601
2,2,1,1,52,1,0,1,-0,-1,0,0,1,0,-1,-1,0.718191957349518
2,2,1,1,53,1,0,1,-1,-0,-1,0,0,1,0,-1,0.405720204699719
2,2,1,1,54,1,0,1,-1,-1,-0,-1,0,0,1,0,0.452344132497274
2,2,1,1,55,1,0,1,-1,-1,-1,-0,0,0,0,1,0.512431921995812
2,2,1,1,56,0,0,0,-1,-1,-1,-1,0,0,0,0,0.467826280545523
2,2,1,1,57,0,0,0,-0,-1,-1,-1,1,0,0,0,0.478150676486621
2,2,1,1,58,1,0,0,-0,-0,-1,-1,1,1,0,0,0.648224458426739
2,2,1,1,59,0,0,0,-1,-0,-0,-1,0,1,1,0,1.35389407452203
2,2,1,1,60,0,0,0,-0,-1,-0,-0,1,0,1,1,0
2,2,1,1,61,0,0,0,NaN,-0,-1,-0,NaN,1,0,1,0.345416116711021
2,2,1,1,62,1,1,1,-0,NaN,-0,-1,1,NaN,1,0,0.425331333893155
2,2,1,1,63,1,1,1,1,-0,NaN,-0,-0,1,NaN,1,0.5142633417654
2,2,1,1,64,1,1,1,1,1,-0,NaN,-0,-0,1,NaN,0.500230206805099
2,2,1,1,65,1,1,1,1,1,1,-0,-0,-0,-0,1,0.449932605332833
2,2,1,1,66,1,1,1,1,1,1,1,-0,-0,-0,-0,0.422417271199265
2,2,1,1,67,0,1,1,1,1,1,1,-0,-0,-0,-0,0.492739687302674
2,2,1,1,68,0,0,0,0,1,1,1,-1,-0,-0,-0,0.455025935035337
2,2,1,1,69,0,1,1,-0,0,1,1,1,-1,-0,-0,1.08131838625741
2,2,1,1,70,0,0,0,0,-0,0,1,-1,1,-1,-0,0.451725874218937
2,2,1,1,71,1,0,1,-0,0,-0,0,1,-1,1,-1,1.20015786571821
2,2,1,1,72,0,1,0,-1,-0,0,-0,0,1,-1,1,0.324611636765439
2,2,1,1,73,1,0,1,0,-1,-0,0,-1,0,1,-1,0.562685465486538
2,2,1,1,74,1,0,1,-1,0,-1,-0,0,-1,0,1,0.49156359137487
2,2,1,1,75,0,0,1,-1,-1,0,-1,0,0,-1,0,0.486720440275349
2,2,1,1,76,1,0,1,-0,-1,-1,0,1,0,0,-1,0.656818065473999
2,2,1,1,77,1,1,0,-1,-0,-1,-1,0,1,0,0,0.457015193121151
2,2,1,1,78,0,1,0,1,-1,-0,-1,-0,0,1,0,0.473890091457179
2,2,1,1,79,1,1,0,0,1,-1,-0,-1,-0,0,1,0.505272228478134
2,2,1,1,80,1,0,1,1,0,1,-1,-0,-1,-0,0,0.677203887498763
2,2,1,1,81,0,0,1,-1,1,0,1,0,-0,-1,-0,0.468716523371768
2,2,1,1,82,0,1,0,-0,-1,1,0,1,0,-0,-1,0.452445409950997
2,2,1,1,83,1,0,1,0,-0,-1,1,-1,1,0,-0,0.491294979733539
2,2,1,1,84,1,0,1,-1,0,-0,-1,0,-1,1,0,0.475007915006245
2,2,1,1,85,0,0,1,-1,-1,0,-0,0,0,-1,1,0.476056454604077
2,2,1,1,86,1,0,1,-0,-1,-1,0,1,0,0,-1,0.915391987756266
2,2,1,1,87,0,1,0,-1,-0,-1,-1,0,1,0,0,0.671629855613901
2,2,1,1,88,1,1,0,0,-1,-0,-1,-1,0,1,0,0.6404906671969
2,2,1,1,89,1,0,1,1,0,-1,-0,-0,-1,0,1,0.942643615232555
2,2,1,1,90,0,0,1,-1,1,0,-1,0,-0,-1,0,0.468213551777808
2,2,1,1,91,0,0,0,-0,-1,1,0,1,0,-0,-1,1.45722821928302
2,2,1,1,92,1,1,1,-0,-0,-1,1,1,1,0,-0,0.496511513129917
2,2,1,1,93,0,1,1,1,-0,-0,-1,-0,1,1,0,0.50644940705115
2,2,1,1,94,0,0,0,0,1,-0,-0,-1,-0,1,1,0.468949061206331
2,2,1,1,95,0,0,0,-0,0,1,-0,1,-1,-0,1,0.459162426863259
2,2,1,1,96,1,1,1,-0,-0,0,1,1,1,-1,-0,0.677985421713856
2,2,1,1,97,1,1,1,1,-0,-0,0,-0,1,1,-1,1.15695027517177
2,2,1,1,98,1,1,1,1,1,-0,-0,-0,-0,1,1,0.761381441321646
2,2,1,1,99,1,1,1,1,1,1,-0,-0,-0,-0,1,0.557523403181222
2,2,1,1,100,1,1,1,1,1,1,1,-0,-0,-0,-0,0.654934884233626
2,2,1,1,101,1,1,1,1,1,1,1,-0,-0,-0,-0,0.343718426354826
2,2,1,1,102,1,1,1,1,1,1,1,-0,-0,-0,-0,0.527299079751174
2,2,1,1,103,1,1,1,1,1,1,1,-0,-0,-0,-0,0.56250838782762
2,2,1,1,104,1,1,1,1,1,1,1,-0,-0,-0,-0,0.467983715210721
2,2,1,1,105,0,0,0,1,1,1,1,-0,-0,-0,-0,1.09671843370688
2,2,1,1,106,1,0,1,-0,1,1,1,1,-0,-0,-0,0.423654922861715
2,2,1,1,107,1,0,1,-1,-0,1,1,0,1,-0,-0,0.49296415308072
2,2,1,1,108,1,0,1,-1,-1,-0,1,0,0,1,-0,0.970076279710156
2,2,1,1,109,1,0,1,-1,-1,-1,-0,0,0,0,1,0.707125906966212
2,2,1,1,110,1,0,1,-1,-1,-1,-1,0,0,0,0,0.506113501654909
2,2,1,1,111,1,0,1,-1,-1,-1,-1,0,0,0,0,1.36512360968663
2,2,1,1,112,1,0,1,-1,-1,-1,-1,0,0,0,0,0.532669491791239
2,2,1,1,113,0,0,1,-1,-1,-1,-1,0,0,0,0,1.14104335693537
2,2,1,1,114,0,1,0,-0,-1,-1,-1,1,0,0,0,0.403498864559879
2,2,1,1,115,1,0,1,0,-0,-1,-1,-1,1,0,0,0.447425938042215
2,2,1,1,116,1,0,1,-1,0,-0,-1,0,-1,1,0,0.99035246886524
2,2,1,1,117,1,0,1,-1,-1,0,-0,0,0,-1,1,0.481945149983403
2,2,1,1,118,1,0,1,-1,-1,-1,0,0,0,0,-1,0.64984248179735
2,2,1,1,119,1,1,0,-1,-1,-1,-1,0,0,0,0,0.686175954248938
2,2,1,1,120,0,1,0,1,-1,-1,-1,-0,0,0,0,0.628276125667071
2,2,1,1,121,1,0,1,0,1,-1,-1,-1,-0,0,0,0.741418096548841
2,2,1,1,122,0,1,0,-1,0,1,-1,0,-1,-0,0,0.706483833165294
2,2,1,1,123,1,0,1,0,-1,0,1,-1,0,-1,-0,0.477924771859762
2,2,1,1,124,0,0,1,-1,0,-1,0,0,-1,0,-1,0.492007195247425
2,2,1,1,125,1,0,1,-0,-1,0,-1,1,0,-1,0,1.213998395413
2,2,1,1,126,0,0,0,-1,-0,-1,0,0,1,0,-1,0.865211500098667
2,2,1,1,127,0,0,0,-0,-1,-0,-1,1,0,1,0,0.986628913311506
2,2,1,1,128,0,0,0,-0,-0,-1,-0,1,1,0,1,0.815527412978554
2,2,1,1,129,1,1,1,-0,-0,-0,-1,1,1,1,0,0.472806899858369
2,2,1,1,130,0,1,1,1,-0,-0,-0,-0,1,1,1,0.455431733869773
2,2,1,1,131,1,1,1,0,1,-0,-0,-1,-0,1,1,0.528353100074128
2,2,1,1,132,1,0,0,1,0,1,-0,-0,-1,-0,1,0.486365417837987
2,2,1,1,133,0,0,0,-1,1,0,1,0,-0,-1,-0,0.486140194875588
2,2,1,1,134,1,0,0,-0,-1,1,0,1,0,-0,-1,1.2206173527311
2,2,1,1,135,0,0,0,-1,-0,-1,1,0,1,0,-0,1.17238961629573
2,2,1,1,136,1,0,0,-0,-1,-0,-1,1,0,1,0,0.465131253362415
2,2,1,1,137,1,1,1,-1,-0,-1,-0,0,1,0,1,0.413681191043906
2,2,1,1,138,1,0,0,1,-1,-0,-1,-0,0,1,0,0.544301913341769
2,2,1,1,139,1,1,1,-1,1,-1,-0,0,-0,0,1,0.487423886696888
2,2,1,1,140,0,0,0,1,-1,1,-1,-0,0,-0,0,0.459589943762694
2,2,1,1,141,1,1,1,-0,1,-1,1,1,-0,0,-0,0.457857368170153
2,2,1,1,142,1,1,1,1,-0,1,-1,-0,1,-0,0,0.616513357637814
2,2,1,1,143,1,1,1,1,1,-0,1,-0,-0,1,-0,0.465471163876828
2,2,1,1,144,1,1,1,1,1,1,-0,-0,-0,-0,1,0.627005816545534
2,2,1,1,145,0,1,1,1,1,1,1,-0,-0,-0,-0,0.630993001233037
2,2,1,1,146,1,0,0,0,1,1,1,-1,-0,-0,-0,0.535545415966226
2,2,1,1,147,0,0,0,-1,0,1,1,0,-1,-0,-0,0.722812271315888
2,2,1,1,148,0,0,0,-0,-1,0,1,1,0,-1,-0,0.843827955638517
2,2,1,1,149,1,1,1,-0,-0,-1,0,1,1,0,-1,0.674865749648234
2,2,1,1,150,1,1,1,1,-0,-0,-1,-0,1,1,0,0.476337483584757
2,2,1,1,151,0,1,1,1,1,-0,-0,-0,-0,1,1,0.447589001460983
